Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
5,4,4,5,0.5001,1,14.4999,15.5001
8,9,9,9,-0.0999,0,15.0999,14.9001
16,20,19,20,-1.0001,-2,16.0001,13.9999
25,31,27,30,-1.3004000000000002,-3,16.3004,13.6996
34,42,37,41,-1.7008,-4,16.7008,13.299199999999999
42,51,44,49,-1.6012000000000002,-4,16.6012,13.3988
50,59,52,58,-0.6013999999999999,-2,15.6014,14.3986
60,68,62,66,-0.8016000000000001,-2,15.8016,14.1984
67,76,69,73,-1.3019000000000003,-3,16.3019,13.6981
75,84,76,80,-0.202,-1,15.202,14.798
79,89,82,84,-0.9022,-2,15.9022,14.0978
91,101,92,94,-0.8024,-2,15.8024,14.1976
100,110,99,101,0.1976,0,14.8024,15.1976
111,121,107,110,0.9978,2,14.0022,15.9978
122,133,118,120,2.2983000000000002,5,12.701699999999999,17.2983
132,143,127,129,1.4987,4,13.5013,16.4987
138,153,136,137,1.5991000000000002,4,13.4009,16.5991
148,163,147,146,0.09919999999999995,1,14.9008,15.0992
161,175,159,157,0.8994,2,14.1006,15.8994
173,189,172,172,0.2995,1,14.7005,15.2995
182,197,180,180,-0.1005,0,15.1005,14.8995
191,205,189,189,0.9997,2,14.0003,15.9997
203,219,201,198,0.7999,2,14.200099999999999,15.799900000000001
211,225,209,207,0.30000000000000004,1,14.7,15.3
223,239,222,220,0.9002,2,14.0998,15.9002
232,249,231,229,0.8004,2,14.1996,15.8004
238,256,239,236,0.3005,1,14.6995,15.3005
246,265,249,246,-0.5996,-1,15.5996,14.4004
255,275,258,255,-1.3999000000000001,-3,16.3999,13.6001
261,282,265,263,-1.7003000000000001,-4,16.7003,13.2997
269,291,273,272,-1.6007,-4,16.6007,13.3993
278,299,281,280,-1.6011000000000002,-4,16.6011,13.3989
289,308,290,290,-1.1014000000000002,-3,16.1014,13.8986
297,317,298,296,-0.2015,-1,15.2015,14.7985
309,328,307,305,0.0985,0,14.9015,15.0985
319,338,316,314,0.9987000000000001,2,14.0013,15.9987
329,349,325,322,1.2990000000000004,3,13.701,16.299
336,356,331,329,1.6994000000000002,4,13.3006,16.6994
350,369,344,343,2.0999,5,12.9001,17.099899999999998
359,379,354,352,2.0004,5,12.999600000000001,17.0004
367,387,363,363,1.5008,4,13.4992,16.500799999999998
373,393,371,371,1.6012000000000002,4,13.3988,16.6012
384,406,385,382,1.1015000000000001,3,13.8985,16.1015
392,415,393,391,-1.2987000000000002,-2,16.2987,13.7013
398,422,400,397,-0.29880000000000007,-1,15.2988,14.7012
407,431,410,407,-0.39890000000000003,-1,15.3989,14.6011
415,439,418,415,-0.8991,-2,15.8991,14.1009
422,447,426,422,-0.7993,-2,15.7993,14.2007
427,455,432,428,-2.2998000000000003,-5,17.2998,12.700199999999999
435,464,440,434,-3.0005000000000006,-7,18.000500000000002,11.9995
442,471,447,442,-1.801,-5,16.801,13.199
451,480,454,449,-1.5014,-4,16.5014,13.4986
459,486,460,454,-0.6016000000000001,-2,15.6016,14.3984
462,490,464,457,-0.30169999999999997,-1,15.3017,14.6983
472,500,472,465,-0.9019,-2,15.9019,14.0981
478,507,478,472,0.1981,0,14.8019,15.1981
487,516,486,479,-0.502,-1,15.502,14.498
494,523,491,485,1.0982,2,13.9018,16.0982
499,529,497,491,1.2985000000000002,3,13.7015,16.2985
507,536,504,498,1.1988,3,13.8012,16.1988
517,546,513,507,1.6992000000000003,4,13.300799999999999,16.6992
523,554,520,515,1.0995000000000001,3,13.9005,16.0995
532,567,533,528,1.1998000000000002,3,13.8002,16.1998
539,575,541,536,-1.3004,-2,16.3004,13.6996
544,582,550,543,-2.3009000000000004,-5,17.3009,12.6991
550,588,557,550,-3.0016000000000003,-7,18.0016,11.9984
557,597,566,558,-2.8023000000000002,-7,17.8023,12.1977
562,603,571,563,-3.8032000000000004,-9,18.8032,11.1968
571,614,581,573,-3.104,-8,18.104,11.896
583,626,592,584,-4.205,-10,19.205,10.795
596,640,603,595,-3.5059,-9,18.5059,11.4941
602,647,608,600,-2.6066000000000003,-7,17.6066,12.3934
612,659,619,607,-2.8073,-7,17.8073,12.1927
620,667,625,614,-2.3079,-6,17.3079,12.6921
629,675,632,620,-1.9083999999999999,-5,16.9084,13.0916
637,685,639,626,-0.5086,-2,15.5086,14.4914
648,695,648,634,0.19140000000000001,0,14.8086,15.1914
662,705,657,642,1.4917000000000002,3,13.5083,16.4917
674,718,666,651,3.1924,7,11.8076,18.1924
681,725,674,658,3.2932,8,11.7068,18.2932
689,735,683,667,2.1938,6,12.8062,17.1938
697,741,689,672,2.3944000000000005,6,12.605599999999999,17.3944
707,753,699,681,3.3952000000000004,8,11.6048,18.3952
716,762,708,688,3.196,8,11.804,18.196
730,773,720,699,3.6969000000000003,9,11.3031,18.6969
738,782,728,705,4.0979,10,10.9021,19.0979
745,788,737,714,3.4988,9,11.5012,18.4988
752,797,749,725,2.0994,6,12.9006,17.0994
760,804,760,736,0.39960000000000007,2,14.6004,15.3996
770,811,769,745,-0.20040000000000002,0,15.2004,14.7996
778,820,779,753,-0.5005000000000001,-1,15.5005,14.4995
787,830,788,761,-1.4008,-3,16.4008,13.5992
793,838,795,770,-0.7010000000000001,-2,15.701,14.299
804,846,806,783,-1.3013000000000003,-3,16.3013,13.698699999999999
812,856,814,793,-0.7015,-2,15.7015,14.2985
820,867,826,802,-2.3019999999999996,-5,17.302,12.698
831,878,840,816,-3.5028000000000006,-8,18.5028,11.4972
843,890,849,825,-3.2036000000000002,-8,18.2036,11.7964
851,898,856,833,-2.7043000000000004,-7,17.7043,12.2957
861,907,863,840,-0.8046000000000001,-3,15.8046,14.1954
867,914,869,847,-0.7048000000000001,-2,15.7048,14.2952
874,922,876,853,-0.30490000000000006,-1,15.3049,14.6951
883,933,886,861,-0.9051,-2,15.905100000000001,14.094899999999999
891,943,894,870,-1.3054000000000003,-3,16.3054,13.6946
897,950,901,878,-1.7058000000000002,-4,16.7058,13.2942
906,959,910,885,-1.6062,-4,16.6062,13.3938
916,969,918,894,-1.1065,-3,16.1065,13.8935
924,979,927,902,-0.2066,-1,15.2066,14.7934
934,994,938,915,-0.9068,-2,15.9068,14.0932
941,1003,944,922,-1.8072000000000001,-4,16.8072,13.1928
949,1011,952,930,-1.1075000000000002,-3,16.1075,13.8925
958,1019,957,936,-0.2076,-1,15.2076,14.7924
966,1026,964,943,0.5925,1,14.4075,15.5925
972,1033,969,948,1.3928,3,13.6072,16.3928
981,1042,978,959,1.1931000000000003,3,13.806899999999999,16.1931
986,1049,983,965,1.6935000000000002,4,13.3065,16.6935
992,1055,988,970,1.0938,3,13.9062,16.0938
999,1062,996,978,1.6942000000000002,4,13.3058,16.6942
1003,1067,1003,982,1.0945,3,13.9055,16.0945
