Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
0,0,1,0,-0.1501,-1,15.1501,14.8499
7,5,6,5,-0.10020000000000001,-1,15.1002,14.8998
14,14,12,12,0.35000000000000003,2,14.65,15.35
23,23,23,20,-0.1,0,15.1,14.9
31,31,32,29,-0.3002,-2,15.3002,14.6998
41,38,40,36,0.0998,0,14.9002,15.0998
50,48,49,43,-0.0002,0,15.0002,14.9998
56,55,57,50,-0.0002,0,15.0002,14.9998
62,65,67,61,-0.45050000000000007,-3,15.4505,14.5495
72,73,73,68,-0.1507,-2,15.1507,14.8493
82,83,82,80,-0.0508,-1,15.0508,14.9492
91,91,91,87,-0.251,-2,15.251,14.749
107,107,103,97,0.5493000000000001,3,14.4507,15.5493
117,117,111,104,0.5998,5,14.4002,15.5998
130,128,123,114,0.8005,7,14.1995,15.8005
140,136,131,122,0.8513000000000001,8,14.1487,15.8513
149,144,141,131,0.652,7,14.348,15.652
157,154,151,139,0.7027000000000001,7,14.2973,15.7027
163,162,161,147,0.10300000000000004,3,14.897,15.103
173,173,172,156,0.30330000000000007,3,14.6967,15.3033
187,187,183,166,0.30360000000000004,3,14.6964,15.3036
194,195,191,174,0.454,4,14.546,15.454
202,205,199,181,0.40440000000000004,4,14.5956,15.4044
210,212,206,189,0.25470000000000004,3,14.7453,15.2547
218,220,214,197,0.4551,4,14.5449,15.4551
234,233,232,209,0.25540000000000007,3,14.7446,15.2554
239,240,240,216,0.005500000000000005,1,14.9945,15.0055
247,249,248,223,-0.1946,-1,15.1946,14.8054
260,260,259,233,-0.0947,-1,15.0947,14.9053
269,270,268,241,0.35550000000000004,2,14.6445,15.3555
277,277,277,248,-0.0945,0,15.0945,14.9055
287,288,287,259,-0.1446,-1,15.1446,14.8554
296,298,297,268,-0.0947,-1,15.0947,14.9053
303,306,303,273,-0.09480000000000001,-1,15.0948,14.9052
311,317,311,281,-0.09490000000000001,-1,15.0949,14.9051
318,327,319,288,-0.3952,-3,15.395199999999999,14.604800000000001
327,336,328,297,-0.14540000000000003,-2,15.1454,14.8546
337,348,339,305,-0.3457,-3,15.3457,14.6543
345,356,345,312,0.004199999999999995,-1,14.9958,15.0042
352,364,353,320,0.054200000000000005,0,14.9458,15.0542
358,371,359,325,0.004200000000000001,0,14.9958,15.0042
364,379,367,331,-0.29600000000000004,-2,15.296,14.704
370,386,372,336,-0.1962,-2,15.1962,14.8038
380,398,382,345,-0.34650000000000003,-3,15.3465,14.6535
388,407,390,353,-0.1467,-2,15.1467,14.8533
394,413,397,360,-0.34700000000000003,-3,15.347,14.653
400,419,403,366,-0.29730000000000006,-3,15.2973,14.7027
405,426,410,371,-0.4477,-4,15.4477,14.5523
411,433,417,378,-0.6983,-6,15.6983,14.3017
419,440,424,387,-0.7490000000000001,-7,15.749,14.251
424,444,427,391,-0.09930000000000005,-3,15.0993,14.9007
433,453,435,397,-0.4497,-4,15.4497,14.5503
439,459,444,403,-0.25000000000000006,-3,15.25,14.75
444,464,450,409,-0.9007000000000001,-7,15.9007,14.0993
450,472,455,415,-0.4012,-5,15.4012,14.5988
457,479,462,422,-0.5017,-5,15.5017,14.4983
464,487,471,430,-0.8024,-7,15.8024,14.1976
476,495,479,438,-0.40290000000000004,-5,15.4029,14.5971
486,505,490,447,-0.35330000000000006,-4,15.3533,14.6467
494,513,497,455,-0.4037,-4,15.4037,14.5963
502,521,506,463,-0.25400000000000006,-3,15.254,14.746
509,530,514,472,-0.4544,-4,15.4544,14.5456
516,539,523,482,-0.7050000000000001,-6,15.705,14.295
524,548,531,490,-0.6056000000000001,-6,15.6056,14.3944
530,557,539,499,-0.9064,-8,15.9064,14.0936
537,563,546,505,-0.8072,-8,15.8072,14.1928
546,573,553,513,-0.808,-8,15.808,14.192
553,580,560,518,-0.6587000000000001,-7,15.6587,14.3413
559,588,567,523,-0.8595,-8,15.8595,14.1405
569,600,578,533,-0.9604,-9,15.9604,14.0396
578,611,588,541,-1.2115000000000002,-11,16.2115,13.788499999999999
585,620,597,548,-1.1126,-11,16.1126,13.8874
592,627,604,554,-1.2638000000000003,-12,16.2638,13.7362
602,637,613,562,-1.215,-12,16.215,13.785
616,652,625,575,-0.7659,-9,15.7659,14.2341
623,659,630,580,-0.7667,-8,15.7667,14.2333
633,672,640,591,-0.6674,-7,15.6674,14.3326
641,681,651,601,-1.0183,-9,16.0183,13.9817
650,690,660,609,-0.9192,-9,15.9192,14.0808
657,697,667,616,-1.0702,-10,16.0702,13.9298
669,708,676,625,-0.7210000000000001,-8,15.721,14.279
677,716,685,632,-0.6717000000000001,-7,15.6717,14.3283
688,727,697,642,-1.0226,-9,16.0226,13.9774
695,736,705,648,-0.9235,-9,15.9235,14.0765
700,741,710,654,-1.0745,-10,16.0745,13.9255
708,751,719,662,-1.3257000000000003,-12,16.3257,13.674299999999999
714,758,724,668,-0.9267,-10,15.9267,14.0733
722,766,731,675,-0.8775999999999999,-9,15.8776,14.1224
728,774,738,683,-1.0786,-10,16.0786,13.9214
736,783,746,692,-1.1797000000000002,-11,16.1797,13.8203
745,793,754,701,-0.9806999999999999,-10,15.9807,14.0193
756,805,766,712,-0.7315,-8,15.7315,14.2685
765,815,776,722,-1.2826,-11,16.2826,13.7174
772,822,784,726,-1.2838000000000003,-12,16.2838,13.7162
778,830,791,732,-1.3851,-13,16.3851,13.6149
783,835,796,737,-1.3364,-13,16.3364,13.6636
794,844,806,745,-1.3377000000000001,-13,16.3377,13.6623
798,849,812,751,-1.339,-13,16.339,13.661
804,856,817,756,-1.3403,-13,16.3403,13.6597
812,863,824,763,-1.4917000000000002,-14,16.4917,13.5083
819,869,829,767,-0.9928,-11,15.9928,14.0072
