Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
0,1,1,1,0.0,0,15.0,15.0
2,3,2,1,-0.1101,-1,15.1101,14.8899
7,8,7,7,0.0999,0,14.9001,15.0999
15,15,13,12,-0.0001,0,15.0001,14.9999
21,23,21,19,0.11,1,14.89,15.11
28,29,27,25,-0.1,0,15.1,14.9
33,35,33,31,0.0,0,15.0,15.0
43,46,44,41,-0.1101,-1,15.1101,14.8899
56,61,56,56,0.0999,0,14.9001,15.0999
65,70,64,64,0.11,1,14.89,15.11
76,82,77,77,-0.1,0,15.1,14.9
87,93,88,87,-0.2202,-2,15.2202,14.7798
100,106,102,101,0.0897,-1,14.9103,15.0897
103,111,107,105,-0.2306,-3,15.2306,14.7694
112,119,117,112,-0.14100000000000001,-4,15.141,14.859
122,131,129,122,-0.2616,-6,15.2616,14.7384
133,142,140,131,-0.1723,-7,15.1723,14.8277
144,155,155,144,-0.07300000000000001,-7,15.073,14.927
153,164,165,153,-0.5141,-11,15.5141,14.4859
162,173,174,161,-0.2253,-12,15.2253,14.7747
172,184,184,170,-0.2366,-13,15.2366,14.7634
182,196,196,182,-0.1379,-13,15.1379,14.8621
192,208,207,192,-0.1392,-13,15.1392,14.8608
202,220,218,201,-0.47080000000000005,-16,15.4708,14.5292
211,232,228,211,-0.1724,-16,15.1724,14.8276
221,242,239,222,-0.3942,-18,15.3942,14.6058
232,253,253,232,-0.196,-18,15.196,14.804
240,263,262,239,-0.7483,-23,15.7483,14.2517
247,271,269,247,-0.2506,-23,15.2506,14.7494
252,278,276,253,-0.2529,-23,15.2529,14.7471
265,292,288,263,-0.36529999999999996,-24,15.3653,14.6347
277,305,300,272,-0.1576,-23,15.1576,14.8424
283,313,308,279,-0.37,-24,15.37,14.63
294,326,320,288,-0.38249999999999995,-25,15.3825,14.6175
304,337,329,298,-0.28500000000000003,-25,15.285,14.715
312,347,337,305,-0.17739999999999997,-24,15.1774,14.8226
328,363,354,319,-0.2798,-24,15.2798,14.7202
345,378,370,335,-0.3923,-25,15.3923,14.6077
358,393,384,348,-0.40490000000000004,-26,15.4049,14.5951
367,405,395,355,-0.5277000000000001,-28,15.5277,14.4723
385,427,413,374,-0.3305,-28,15.3305,14.6695
397,439,425,385,-0.33330000000000004,-28,15.3333,14.6667
405,447,434,393,-0.3361,-28,15.3361,14.6639
417,461,448,406,-0.44899999999999995,-29,15.449,14.551
429,474,460,419,-0.46199999999999997,-30,15.462,14.538
436,483,469,427,-0.5851999999999999,-32,15.5852,14.4148
444,491,477,434,-0.49850000000000005,-33,15.4985,14.5015
454,501,490,445,-0.40180000000000005,-33,15.4018,14.5982
470,518,505,459,-0.7354,-36,15.7354,14.2646
483,530,519,472,-0.3289000000000001,-35,15.3289,14.6711
497,545,533,487,-0.4324,-35,15.4324,14.5676
514,562,547,501,-0.3258,-34,15.3258,14.6742
522,573,559,509,-0.7595000000000001,-37,15.7595,14.2405
534,589,573,522,-0.5733,-38,15.5733,14.4267
543,601,584,533,-0.6973,-40,15.6973,14.3027
554,613,596,543,-0.7215,-42,15.7215,14.2785
563,623,605,551,-0.5257,-42,15.5257,14.4743
571,631,613,557,-0.5299,-42,15.5299,14.4701
581,642,625,569,-0.6442,-43,15.6442,14.3558
589,651,633,575,-0.5485,-43,15.5485,14.4515
598,663,643,582,-0.8831000000000001,-46,15.8831,14.1169
606,672,653,591,-0.3675,-44,15.3675,14.6325
614,683,663,601,-1.0123,-48,16.0123,13.9877
627,698,676,613,-0.8372999999999999,-50,15.837299999999999,14.162700000000001
637,708,686,622,-0.6423,-50,15.6423,14.3577
650,722,697,634,-0.6473,-50,15.6473,14.3527
663,734,709,645,-0.21189999999999998,-46,15.2119,14.7881
671,744,717,654,-0.5064000000000001,-45,15.5064,14.4936
680,753,726,661,-0.721,-46,15.721,14.279
688,761,733,668,-0.5155000000000001,-45,15.5155,14.4845
695,769,741,677,-0.62,-45,15.62,14.38
707,782,754,691,-0.7346,-46,15.7346,14.2654
713,789,760,697,-0.7493,-47,15.7493,14.2507
721,797,768,704,-0.654,-47,15.654,14.346
735,812,781,718,-0.6587000000000001,-47,15.6587,14.3413
743,822,790,726,-0.6634,-47,15.6634,14.3366
757,836,803,738,-0.6681,-47,15.6681,14.3319
767,848,816,750,-0.5627000000000001,-46,15.5627,14.4373
778,860,827,762,-0.9976,-49,15.9976,14.0024
783,866,833,766,-0.8126,-50,15.8126,14.1874
791,876,841,774,-0.7176,-50,15.717600000000001,14.282399999999999
803,887,854,786,-0.8327,-51,15.832699999999999,14.167300000000001
809,895,862,793,-0.8479,-52,15.8479,14.1521
819,905,871,803,-0.7531,-52,15.7531,14.2469
828,915,880,811,-0.7583,-52,15.7583,14.2417
840,928,891,822,-0.8736,-53,15.8736,14.1264
852,944,908,837,-0.889,-54,15.889,14.111
865,958,922,849,-0.9045,-55,15.9045,14.0955
883,982,946,870,-1.1403,-58,16.1403,13.8597
890,991,954,877,-1.6168,-65,16.6168,13.3832
899,1000,963,884,-0.8132,-64,15.8132,14.1868
912,1015,979,899,-1.1398,-66,16.1398,13.8602
924,1027,992,910,-1.1666,-68,16.1666,13.8334
939,1044,1009,924,-1.0835000000000001,-69,16.0835,13.9165
