Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
491,507,505,461,-1.343,-14,16.343,13.657
501,519,514,469,-1.4444000000000001,-14,16.4444,13.5556
509,527,521,476,-1.0456000000000003,-12,16.0456,13.9544
519,539,531,490,-1.2468000000000001,-12,16.2468,13.7532
525,546,538,497,-1.2480000000000002,-12,16.248,13.751999999999999
532,552,546,503,-1.4493,-13,16.4493,13.550699999999999
545,564,557,513,-1.5507000000000002,-14,16.5507,13.4493
553,574,564,519,-0.8518000000000001,-11,15.8518,14.1482
561,583,571,528,-0.9528,-10,15.9528,14.0472
567,590,576,532,-1.0538,-10,16.0538,13.9462
572,596,581,537,-0.6546000000000001,-8,15.6546,14.3454
583,607,591,546,-0.6553000000000001,-7,15.6553,14.3447
592,616,601,553,-1.1562000000000001,-9,16.1562,13.8438
603,626,610,563,-0.9571000000000001,-9,15.9571,14.0429
609,633,620,571,-0.7579,-8,15.7579,14.2421
616,641,627,576,-1.459,-11,16.459,13.541
626,652,638,588,-1.1601000000000001,-11,16.1601,13.8399
636,663,646,596,-1.3613000000000002,-12,16.3613,13.6387
645,674,656,605,-0.8623000000000001,-10,15.8623,14.1377
650,680,662,610,-1.2634,-11,16.2634,13.7366
660,691,670,617,-0.9644,-10,15.9644,14.0356
666,697,676,624,-0.8653000000000001,-9,15.8653,14.1347
672,705,682,630,-0.9662000000000001,-9,15.9662,14.0338
682,714,688,638,-0.9671000000000001,-9,15.9671,14.0329
691,723,696,646,-0.3677,-6,15.3677,14.6323
696,730,701,653,-0.46820000000000006,-5,15.4682,14.5318
704,738,709,660,-0.5687,-5,15.5687,14.4313
714,747,719,669,-0.3691,-4,15.3691,14.6309
723,756,728,679,-0.46950000000000003,-4,15.4695,14.5305
731,763,737,685,-0.8701000000000001,-6,15.8701,14.1299
741,774,746,696,-0.4706,-5,15.4706,14.5294
746,782,754,701,-0.7712000000000001,-6,15.7712,14.2288
755,792,762,712,-1.072,-8,16.072,13.928
764,801,772,722,-0.4726000000000001,-6,15.4726,14.5274
773,809,780,730,-1.0734000000000001,-8,16.0734,13.9266
782,818,790,741,-0.8742000000000001,-8,15.8742,14.1258
789,827,798,748,-0.875,-8,15.875,14.125
798,834,805,756,-1.276,-10,16.276,13.724
810,846,820,770,-0.8769,-9,15.8769,14.1231
818,854,828,779,-0.7777000000000001,-8,15.7777,14.2223
826,863,836,789,-1.4788000000000001,-11,16.4788,13.5212
835,874,845,798,-0.9798000000000001,-10,15.979800000000001,14.020199999999999
844,884,852,807,-0.8807,-9,15.880700000000001,14.119299999999999
851,892,858,813,-0.5814000000000001,-7,15.5814,14.4186
858,900,864,819,-0.5820000000000001,-6,15.582,14.418
865,909,872,826,-0.6826000000000001,-6,15.6826,14.3174
872,916,880,832,-0.8833000000000001,-7,15.8833,14.1167
879,923,886,839,-0.9841000000000001,-8,15.9841,14.0159
885,929,892,847,-0.8849,-8,15.8849,14.1151
893,938,900,856,-0.8857,-8,15.8857,14.1143
902,947,911,864,-0.8865000000000001,-8,15.8865,14.1135
913,959,923,877,-0.8873000000000001,-8,15.8873,14.1127
925,972,934,888,-1.2883,-10,16.2883,13.7117
936,983,945,900,-0.8892000000000001,-9,15.8892,14.1108
941,990,951,905,-0.9901,-9,15.9901,14.0099
948,998,958,911,-1.3912,-11,16.3912,13.6088
959,1011,969,922,-0.9922000000000001,-10,15.9922,14.0078
967,1023,979,931,-1.4934,-12,16.4934,13.5066
972,1029,987,937,-1.4947000000000001,-13,16.4947,13.5053
981,1040,997,947,-1.9963000000000002,-16,16.9963,13.0037
988,1047,1004,954,-1.6979000000000002,-16,16.6979,13.3021
