Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
1,1,2,2,0.0,0,15.0,15.0
2,2,4,4,-1.5101,-1,16.5101,13.4899
2,2,4,5,-1.5203,-2,16.5203,13.4797
4,3,4,6,1.4896,-1,13.5104,16.4896
6,7,6,7,-0.0105,-1,15.0105,14.9895
8,10,8,10,1.4995,0,13.5005,16.4995
12,13,11,12,-0.0005,0,15.0005,14.9995
17,19,19,19,-1.5106,-1,16.5106,13.4894
25,28,27,26,-0.0107,-1,15.0107,14.9893
35,38,37,35,-1.5209,-2,16.5209,13.4791
42,46,46,44,-0.0211,-2,15.0211,14.9789
57,61,63,60,-3.0415,-4,18.0415,11.9585
69,74,75,70,-4.5722,-7,19.5722,10.427800000000001
84,92,89,85,-0.0729,-7,15.0729,14.9271
92,103,99,94,1.4365,-6,13.5635,16.4365
105,117,111,105,-0.0641,-6,15.0641,14.9359
117,131,124,117,-0.0647,-6,15.0647,14.9353
130,145,137,129,-1.5754,-7,16.5754,13.4246
143,161,153,145,-1.5862,-8,16.5862,13.4138
155,177,168,159,-4.6173,-11,19.6173,10.3827
170,195,182,172,-3.1386,-13,18.1386,11.8614
182,208,194,184,1.3702,-12,13.6298,16.3702
193,223,206,195,-0.131,-12,15.131,14.869
200,232,214,204,-3.1524,-14,18.1524,11.8476
211,245,224,213,1.3563,-13,13.643699999999999,16.3563
219,254,233,220,-0.14500000000000002,-13,15.145,14.855
233,270,247,232,-1.6564,-14,16.6564,13.3436
241,278,255,239,-1.6679,-15,16.6679,13.3321
251,288,264,247,4.3609,-12,10.6391,19.3609
261,298,273,257,-0.1403,-12,15.1403,14.8597
279,316,289,272,1.3686,-11,13.6314,16.3686
288,327,298,281,1.3776,-10,13.6224,16.3776
301,340,311,292,-0.12340000000000001,-10,15.1234,14.8766
313,354,324,304,-0.12440000000000001,-10,15.1244,14.8756
326,368,337,316,-0.1254,-10,15.1254,14.8746
338,383,351,328,-4.6567,-13,19.6567,10.3433
352,398,366,343,-1.6681,-14,16.6681,13.331900000000001
364,409,377,354,1.3406,-13,13.6594,16.3406
382,429,395,370,1.3494,-12,13.6506,16.3494
393,445,408,382,-3.172,-14,18.172,11.828
406,462,426,397,-4.7037,-17,19.7037,10.296299999999999
424,483,441,412,-3.2256,-19,18.2256,11.7744
445,509,457,427,5.8129,-15,9.187100000000001,20.8129
460,525,471,439,8.872,-9,6.128,23.872
474,538,485,452,-1.639,-10,16.639,13.361
486,553,500,465,-4.6703,-13,19.6703,10.329699999999999
499,570,515,483,-3.1918,-15,18.1918,11.8082
516,588,532,499,-0.1933,-15,15.1933,14.8067
527,601,543,509,-3.215,-17,18.215,11.785
537,613,554,519,1.2934,-16,13.7066,16.2934
550,629,567,533,-3.2284,-18,18.2284,11.7716
563,643,579,544,1.2799,-17,13.7201,16.2799
577,658,593,558,2.7984,-15,12.2016,17.7984
598,681,614,576,-4.7334,-18,19.7334,10.2666
612,696,628,589,2.785,-16,12.215,17.785
628,714,643,603,1.2935,-15,13.7065,16.2935
645,733,657,615,2.8122,-13,12.1878,17.8122
659,748,672,628,2.8311,-11,12.1689,17.8311
676,766,689,646,-3.1902,-13,18.1902,11.8098
692,783,706,658,-0.1915,-13,15.1915,14.8085
707,799,721,673,-1.7029,-14,16.7029,13.2971
716,811,731,682,-0.20430000000000004,-14,15.2043,14.7957
732,829,747,697,-0.20570000000000002,-14,15.2057,14.7943
741,840,757,706,-3.2273,-16,18.2273,11.7727
757,857,772,721,-0.2289,-16,15.2289,14.7711
772,872,786,734,-0.2305,-16,15.2305,14.7695
782,883,797,745,2.7881,-14,12.2119,17.7881
792,895,807,756,-3.2335,-16,18.2335,11.7665
806,909,819,768,2.7851,-14,12.2149,17.7851
816,924,831,778,1.2938,-13,13.706199999999999,16.2938
830,939,845,790,-3.2277,-15,18.2277,11.7723
843,954,858,803,-0.22920000000000001,-15,15.2292,14.7708
855,966,869,813,2.7895,-13,12.2105,17.7895
869,981,883,825,-3.232,-15,18.232,11.768
882,995,893,836,4.2968,-12,10.703199999999999,19.2968
893,1007,906,847,1.3057,-11,13.6943,16.3057
906,1025,923,864,-6.2358,-15,21.2358,8.764199999999999
921,1040,938,878,-3.2575,-17,18.2575,11.7425
934,1055,952,892,-0.2592,-17,15.2592,14.7408
942,1064,960,899,-0.2609,-17,15.2609,14.7391
951,1076,971,908,-1.7727,-18,16.7727,13.2273
960,1086,982,918,-4.8048,-21,19.8048,10.1952
981,1109,998,937,-0.3069,-21,15.3069,14.6931
998,1129,1016,954,8.7516,-15,6.2484,23.7516
