Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
0,1,1,1,0.0,0,15.0,15.0
0,2,1,1,-0.5501,-1,15.5501,14.4499
0,2,1,1,-0.0502,-1,15.0502,14.9498
2,3,1,1,-0.050300000000000004,-1,15.0503,14.9497
6,7,3,5,1.5999,2,13.4001,16.5999
12,12,8,10,0.6502,3,14.3498,15.6502
22,20,17,18,0.7006,4,14.2994,15.7006
34,32,28,28,0.7511,5,14.2489,15.7511
39,39,35,35,0.2516,5,14.7484,15.2516
47,48,43,44,0.2521,5,14.7479,15.2521
52,57,51,51,-1.3977,2,16.3977,13.6023
64,67,62,60,0.6526000000000001,3,14.3474,15.6526
74,78,74,68,-1.4974,0,16.4974,13.5026
80,85,81,76,-0.5475,-1,15.5475,14.4525
89,94,90,84,-0.5977,-2,15.5977,14.4023
95,100,95,89,1.0023,0,13.9977,16.002299999999998
101,110,103,97,-1.0979,-2,16.0979,13.9021
106,116,109,104,-0.6482,-3,15.6482,14.3518
115,126,118,116,-0.14850000000000002,-3,15.1485,14.8515
123,136,129,126,-0.6989000000000001,-4,15.6989,14.3011
131,144,137,133,-0.7494000000000001,-5,15.7494,14.2506
137,152,143,139,-1.3501,-7,16.3501,13.6499
146,161,151,146,0.19929999999999998,-6,14.8007,15.1993
156,172,160,154,0.7988999999999999,-4,14.2011,15.7989
164,182,169,165,-0.2015,-4,15.2015,14.7985
171,191,180,173,-2.4023,-8,17.4023,12.5977
180,202,190,185,-1.5032999999999999,-10,16.5033,13.4967
190,211,200,195,-1.0544,-11,16.0544,13.9456
198,221,208,204,-0.00539999999999996,-10,15.0054,14.9946
206,230,215,211,0.04369999999999996,-9,14.9563,15.0437
215,238,223,217,0.09289999999999998,-8,14.9071,15.0929
224,247,230,223,0.1422,-7,14.8578,15.1422
236,257,240,233,-0.35850000000000004,-7,15.3585,14.6415
245,267,248,241,1.2911,-4,13.7089,16.2911
257,278,258,252,0.3408,-3,14.6592,15.3408
267,286,269,261,-0.15950000000000003,-3,15.1595,14.8405
280,300,282,274,0.3903,-2,14.6097,15.3903
286,308,288,282,-0.66,-3,15.66,14.34
296,320,300,293,-1.2605,-5,16.2605,13.7395
301,327,305,300,-0.261,-5,15.261,14.739
306,334,311,305,0.28859999999999997,-4,14.7114,15.2886
314,342,319,313,-0.7619,-5,15.7619,14.2381
325,352,329,321,0.28769999999999996,-4,14.7123,15.2877
332,362,339,330,-0.7627999999999999,-5,15.7628,14.2372
340,372,349,338,-1.3635000000000002,-7,16.363500000000002,13.6365
347,381,356,344,-2.0145,-10,17.014499999999998,12.9855
354,388,362,350,0.5847,-8,14.4153,15.5847
360,395,369,357,-0.9662,-9,15.9662,14.0338
367,401,374,362,0.08299999999999996,-8,14.917,15.083
374,411,381,368,0.6823999999999999,-6,14.3176,15.6824
385,422,391,378,-0.31820000000000004,-6,15.318200000000001,14.681799999999999
390,427,396,382,-0.31880000000000003,-6,15.3188,14.6812
399,439,407,392,-0.3194,-6,15.3194,14.6806
407,448,416,401,-1.9703,-9,16.9703,13.0297
417,458,426,412,0.07889999999999997,-8,14.9211,15.0789
427,467,436,421,-0.972,-9,15.972,14.028
435,476,443,428,-0.4729,-9,15.4729,14.5271
445,490,453,437,-0.4738,-9,15.4738,14.5262
453,500,459,444,0.07539999999999997,-8,14.9246,15.0754
457,504,463,448,0.12469999999999998,-7,14.8753,15.1247
465,514,470,454,0.17409999999999998,-6,14.8259,15.1741
472,524,477,460,0.22360000000000002,-5,14.7764,15.2236
480,531,484,467,-0.2769,-5,15.2769,14.7231
486,539,492,473,-0.2774,-5,15.2774,14.7226
492,546,499,479,-0.8280000000000001,-6,15.828,14.172
499,553,506,485,-0.8787,-7,15.8787,14.1213
507,563,515,495,-0.9295,-8,15.9295,14.0705
517,575,526,507,-0.9803999999999999,-9,15.9804,14.0196
527,584,536,515,-1.0314,-10,16.0314,13.9686
534,593,542,520,0.5678,-8,14.4322,15.5678
541,602,550,526,0.11709999999999998,-7,14.8829,15.1171
550,613,559,534,-1.4838,-9,16.4838,13.5162
558,621,566,543,0.06539999999999996,-8,14.9346,15.0654
564,629,574,551,-0.9855,-9,15.9855,14.0145
572,636,580,559,0.06369999999999998,-8,14.9363,15.0637
583,648,590,570,0.11299999999999999,-7,14.887,15.113
589,654,596,575,-0.9378,-8,15.9378,14.0622
598,666,605,585,0.11149999999999999,-7,14.8885,15.1115
608,676,612,593,0.16089999999999993,-6,14.8391,15.1609
614,683,617,597,0.7605,-4,14.2395,15.7605
620,690,623,603,-0.2399,-4,15.2399,14.7601
628,697,632,610,-0.2403,-4,15.2403,14.7597
636,704,640,617,-0.24070000000000003,-4,15.2407,14.7593
644,713,649,625,-0.7912,-5,15.7912,14.2088
651,720,657,632,0.25839999999999996,-4,14.7416,15.2584
659,725,663,637,-1.3422,-6,16.3422,13.6578
664,733,667,643,0.7574,-4,14.2426,15.7574
674,745,678,653,0.3071,-3,14.6929,15.3071
681,752,686,662,-0.7433000000000001,-4,15.7433,14.2567
688,759,694,671,-0.7938000000000001,-5,15.793800000000001,14.206199999999999
699,772,706,681,-0.2943,-5,15.2943,14.7057
709,782,716,690,-0.8449,-6,15.844899999999999,14.155100000000001
718,793,726,698,-0.34550000000000003,-6,15.3455,14.6545
724,799,731,703,-0.3461000000000001,-6,15.3461,14.6539
735,809,740,712,-0.8968,-7,15.8968,14.1032
742,817,749,721,0.7027,-5,14.2973,15.7027
749,827,756,730,-1.3980000000000001,-7,16.398,13.602
757,837,764,737,-0.39870000000000005,-7,15.3987,14.6013
768,849,772,745,0.7008,-5,14.2992,15.7008
776,858,778,750,0.8005,-3,14.1995,15.8005
782,865,784,757,0.9004,-1,14.0996,15.9004
788,872,791,764,-1.1999,-3,16.1999,13.8001
795,878,798,771,-0.7503,-4,15.7503,14.2497
803,887,807,781,0.8494999999999999,-2,14.150500000000001,15.849499999999999
812,898,817,793,-1.2509000000000001,-4,16.2509,13.7491
818,905,825,801,-1.3515000000000001,-6,16.3515,13.6485
828,917,834,810,0.198,-5,14.802,15.198
836,925,844,817,-0.8526,-6,15.8526,14.1474
843,934,852,824,-1.4534,-8,16.4534,13.5466
848,940,858,829,-2.1045,-11,17.1045,12.8955
858,951,867,837,-0.055499999999999994,-10,15.0555,14.9445
866,959,874,847,0.5437,-8,14.4563,15.5437
879,970,884,857,0.09299999999999997,-7,14.907,15.093
887,979,892,867,1.2426,-4,13.7574,16.2426
897,990,902,877,-0.8079000000000001,-5,15.8079,14.1921
906,1000,912,886,-0.8585,-6,15.8585,14.1415
910,1006,918,891,-0.9092,-7,15.9092,14.0908
920,1016,929,899,-1.5101,-9,16.5101,13.4899
929,1025,938,908,-1.0611000000000002,-10,16.0611,13.9389
937,1034,945,914,-0.01200000000000001,-9,15.012,14.988
947,1045,953,925,0.5872999999999999,-7,14.412700000000001,15.587299999999999
954,1054,963,933,-0.41340000000000005,-7,15.4134,14.5866
961,1063,969,941,-0.9642000000000001,-8,15.9642,14.0358
966,1070,974,949,-0.465,-8,15.465,14.535
975,1076,980,956,0.08429999999999993,-7,14.9157,15.0843
983,1084,988,964,0.13369999999999993,-6,14.8663,15.1337
992,1091,995,971,0.18320000000000003,-5,14.8168,15.1832
998,1097,1001,976,0.7828999999999999,-3,14.2171,15.7829
