Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
0,0,0,0,0.0,0,15.0,15.0
4,4,5,5,1.0004,1,13.999600000000001,16.0004
10,11,10,12,-1.5,-1,16.5,13.5
16,16,19,18,-1.5008,-2,16.500799999999998,13.4992
22,25,26,25,-3.0024,-4,18.0024,11.9976
28,33,33,32,-2.004,-4,17.004,12.996
35,42,40,40,-3.006,-5,18.006,11.994
42,49,47,45,-3.5084,-6,18.5084,11.4916
51,61,56,56,-2.0104,-5,17.0104,12.9896
60,70,64,62,-3.5128,-6,18.5128,11.4872
71,79,73,69,0.9863999999999999,-2,14.0136,15.9864
82,91,83,79,-3.0152,-4,18.0152,11.9848
92,100,90,86,1.9848,0,13.0152,16.9848
101,109,98,96,2.9859999999999998,3,12.014,17.986
113,120,109,106,1.4872,3,13.5128,16.4872
123,130,119,116,1.4884,3,13.5116,16.4884
133,139,129,125,2.49,4,12.51,17.490000000000002
142,146,137,133,2.992,5,12.008,17.992
146,152,143,138,0.4932000000000001,3,14.5068,15.4932
156,163,155,150,1.4944,3,13.5056,16.4944
162,168,161,157,-1.5056,0,16.5056,13.4944
167,176,167,163,0.9948,1,14.0052,15.9948
173,185,175,173,-1.5056,-1,16.5056,13.4944
183,194,184,182,-0.506,-1,15.506,14.494
188,200,189,187,-0.5064,-1,15.5064,14.4936
200,209,197,195,0.4936,0,14.5064,15.4936
203,214,202,199,1.9944,2,13.0056,16.9944
208,220,208,203,-1.0056,0,16.0056,13.9944
214,225,212,208,1.9952,2,13.0048,16.9952
222,234,220,216,-1.0048,0,16.0048,13.9952
229,241,227,224,0.9956,1,14.0044,15.9956
237,250,237,231,0.496,1,14.504,15.496
246,263,246,241,-0.504,0,15.504,14.496
256,276,258,253,-2.0048,-2,17.0048,12.9952
263,285,266,261,-2.0060000000000002,-3,17.006,12.994
272,295,274,270,-1.5072,-3,16.5072,13.492799999999999
282,306,285,279,-1.5084,-3,16.5084,13.4916
290,317,293,288,-1.5096,-3,16.5096,13.4904
297,325,300,298,-0.5104,-2,15.5104,14.4896
306,335,306,303,-1.0112,-2,16.0112,13.9888
313,344,313,311,-0.011600000000000055,-1,15.0116,14.9884
318,351,320,317,-0.512,-1,15.512,14.488
326,361,327,325,-0.5124,-1,15.5124,14.4876
332,367,334,330,-0.5128,-1,15.5128,14.4872
339,378,344,340,-3.5144,-4,18.514400000000002,11.4856
348,388,354,351,-3.0164,-5,18.0164,11.9836
354,394,361,357,-3.5188,-6,18.5188,11.4812
363,405,370,366,-4.021599999999999,-7,19.0216,10.9784
370,413,377,372,-4.5248,-8,19.5248,10.475200000000001
380,421,386,381,-4.028,-8,19.028,10.972000000000001
388,432,392,389,-0.02959999999999985,-4,15.0296,14.9704
401,443,401,399,1.9704,0,13.0296,16.9704
411,453,411,410,0.9708,1,14.0292,15.9708
420,463,419,417,0.4712,1,14.5288,15.4712
426,469,425,424,-0.5288,0,15.5288,14.4712
435,477,433,432,1.972,2,13.028,16.972
442,485,439,438,1.9732,3,13.0268,16.9732
450,492,446,445,1.4744,3,13.5256,16.4744
457,501,453,451,2.476,4,12.524000000000001,17.476
461,508,461,457,-1.0236,1,16.023600000000002,13.9764
467,514,468,464,-0.5236,0,15.5236,14.4764
472,518,473,469,-1.024,-1,16.024,13.975999999999999
478,525,480,476,-0.5244,-1,15.5244,14.4756
485,531,486,483,-1.5252,-2,16.525199999999998,13.4748
489,536,490,487,-0.025599999999999956,-1,15.0256,14.9744
495,541,495,493,0.4744,0,14.5256,15.4744
503,551,504,502,-1.026,-1,16.026,13.974
510,561,514,511,-1.5268,-2,16.5268,13.4732
518,570,523,521,-3.0284,-4,18.0284,11.9716
525,577,529,527,-2.03,-4,17.03,12.97
535,590,538,536,-1.0312,-3,16.0312,13.9688
542,598,545,543,-2.5328,-4,17.5328,12.4672
550,606,553,550,-1.034,-3,16.034,13.966
557,616,559,557,-0.5347999999999999,-2,15.5348,14.4652
567,626,569,565,-1.0356,-2,16.0356,13.9644
575,634,577,574,-1.0364,-2,16.0364,13.9636
584,642,586,582,-1.0372,-2,16.0372,13.9628
589,648,592,586,-2.0384,-3,17.0384,12.9616
599,658,603,596,-2.54,-4,17.54,12.46
604,664,608,602,-2.0416,-4,17.0416,12.958400000000001
610,672,617,610,-3.0436,-5,18.0436,11.9564
619,681,625,618,-4.5464,-7,19.5464,10.4536
628,691,631,624,-0.548,-4,15.548,14.452
638,704,640,634,0.9516,-1,14.0484,15.9516
646,712,647,641,-2.5496,-3,17.549599999999998,12.4504
654,720,656,650,0.44999999999999996,-1,14.55,15.45
658,725,660,654,-1.5508,-2,16.5508,13.4492
665,732,667,662,-2.052,-3,17.052,12.948
674,740,675,671,-0.5528,-2,15.5528,14.4472
682,752,684,681,-0.053200000000000025,-1,15.0532,14.9468
691,761,693,690,-1.554,-2,16.554,13.446
700,770,702,698,-0.054400000000000004,-1,15.0544,14.9456
711,782,712,710,0.4456,0,14.5544,15.4456
718,790,718,717,-1.0548,-1,16.0548,13.9452
724,796,724,723,0.4452,0,14.5548,15.4452
731,802,731,730,-0.0548,0,15.0548,14.9452
737,807,737,736,-0.0548,0,15.0548,14.9452
748,819,748,748,-1.0552000000000001,-1,16.0552,13.9448
753,825,755,752,-1.556,-2,16.556,13.443999999999999
760,834,764,759,-4.058,-5,19.058,10.942
766,840,769,764,-0.5591999999999999,-3,15.5592,14.4408
774,852,779,773,-2.5608,-4,17.5608,12.4392
784,864,789,783,-2.0624,-4,17.0624,12.9376
792,871,796,790,-3.0644,-5,18.0644,11.9356
801,879,803,797,0.4348000000000001,-2,14.5652,15.4348
811,890,812,806,-1.066,-2,16.066,13.934
817,896,818,812,0.9339999999999999,0,14.066,15.934
827,908,828,820,-0.066,0,15.066,14.934
833,914,834,826,-1.0664,-1,16.0664,13.9336
843,923,844,834,-2.5676,-3,17.5676,12.4324
852,934,851,845,1.4324,0,13.5676,16.4324
859,942,859,853,-1.068,-1,16.068,13.932
872,956,873,868,-2.5692,-3,17.5692,12.4308
882,968,885,878,1.4308,0,13.5692,16.4308
890,980,894,886,-4.0708,-4,19.0708,10.9292
899,988,902,894,-2.0724,-4,17.072400000000002,12.9276
905,995,910,902,-3.0744,-5,18.0744,11.9256
914,1006,917,911,-2.5764,-5,17.5764,12.4236
922,1015,926,919,-0.5775999999999999,-3,15.5776,14.4224
930,1025,934,927,-3.5796,-5,18.5796,11.4204
937,1033,942,936,-1.5812,-4,16.5812,13.418800000000001
945,1041,951,944,-3.0832,-5,18.0832,11.9168
953,1051,960,953,-2.5852,-5,17.5852,12.4148
963,1063,970,963,-5.5884,-8,20.5884,9.4116
976,1078,980,974,-2.0908,-6,17.0908,12.9092
982,1085,986,980,-2.0928,-5,17.0928,12.9072
994,1098,996,989,-1.5943999999999998,-4,16.5944,13.4056
998,1104,1000,993,-0.09519999999999995,-2,15.0952,14.9048
