Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
343,360,329,317,11.9,16,3.0999999999999996,26.9
348,365,337,325,8.600000000000001,12,6.399999999999999,23.6
352,370,345,332,7.4,8,7.6,22.4
357,374,354,341,5.800000000000001,4,9.2,20.8
361,379,364,350,1.6000000000000005,-2,13.399999999999999,16.6
366,384,378,361,-2.1999999999999993,-8,17.2,12.8
373,392,391,374,-7.699999999999999,-15,22.7,7.300000000000001
380,400,401,383,-12.3,-21,27.3,2.6999999999999993
388,407,410,393,-12.5,-22,27.5,2.5
396,415,416,400,-13.1,-21,28.1,1.9000000000000004
408,426,423,409,-13.5,-19,28.5,1.5
415,433,427,412,-9.8,-13,24.8,5.199999999999999
420,442,430,416,-11.9,-11,26.9,3.0999999999999996
429,456,435,422,-10.700000000000001,-8,25.700000000000003,4.299999999999999
437,465,438,425,-6.4,-2,21.4,8.6
447,478,443,429,-5.200000000000001,2,20.200000000000003,9.799999999999999
462,489,447,433,4.0,12,11.0,19.0
473,500,453,438,6.8,18,8.2,21.8
483,510,461,443,11.1,23,3.9000000000000004,26.1
491,518,469,450,10.9,23,4.1,25.9
500,527,477,458,12.1,22,2.9000000000000004,27.1
507,534,486,467,13.7,21,1.3000000000000007,28.7
511,539,497,478,14.100000000000001,19,0.8999999999999986,29.1
514,543,504,485,8.2,11,6.800000000000001,23.2
514,544,513,495,7.800000000000001,6,7.199999999999999,22.8
514,545,524,504,-1.1999999999999993,-5,16.2,13.8
516,547,532,511,-7.199999999999999,-15,22.2,7.800000000000001
521,553,542,522,-9.2,-20,24.2,5.800000000000001
531,564,553,535,-10.9,-22,25.9,4.1
543,577,565,546,-12.1,-22,27.1,2.9000000000000004
552,587,573,554,-14.3,-22,29.3,0.6999999999999993
561,598,578,561,-13.2,-19,28.2,1.8000000000000007
572,610,581,563,-10.0,-13,25.0,5.0
583,620,583,565,-5.5,-5,20.5,9.5
589,627,584,568,-1.2000000000000002,3,16.2,13.8
599,636,587,572,1.6999999999999993,9,13.3,16.7
611,647,591,576,7.3,16,7.7,22.3
621,655,597,584,13.1,23,1.9000000000000004,28.1
631,665,606,593,13.0,24,2.0,28.0
638,673,617,602,13.8,23,1.1999999999999993,28.8
645,679,628,615,11.100000000000001,18,3.8999999999999986,26.1
647,681,634,622,11.0,14,4.0,26.0
650,683,643,633,8.9,9,6.1,23.9
651,685,652,640,3.5,1,11.5,18.5
653,686,660,651,2.1000000000000005,-4,12.899999999999999,17.1
657,691,671,660,-2.3999999999999995,-10,17.4,12.600000000000001
660,694,679,668,-10.3,-19,25.3,4.699999999999999
666,701,689,679,-11.0,-22,26.0,4.0
671,706,695,686,-13.9,-24,28.9,1.0999999999999996
679,714,703,692,-16.4,-25,31.4,0
687,723,709,698,-16.2,-23,31.2,0
697,734,713,701,-16.2,-20,31.2,0
704,745,713,701,-10.9,-12,25.9,4.1
714,756,713,701,-9.5,-6,24.5,5.5
724,767,716,703,-1.0,5,16.0,14.0
734,777,718,706,3.8999999999999995,14,11.100000000000001,18.9
743,787,722,711,7.3999999999999995,20,7.6000000000000005,22.4
756,802,733,721,9.7,23,5.300000000000001,24.7
763,810,741,727,10.5,23,4.5,25.5
773,819,750,736,11.7,22,3.3000000000000007,26.7
779,826,761,744,12.2,20,2.8000000000000007,27.2
783,831,768,751,9.7,15,5.300000000000001,24.7
788,836,780,761,8.2,10,6.800000000000001,23.2
790,838,794,773,4.0,3,11.0,19.0
790,838,804,784,-6.5,-10,21.5,8.5
794,842,814,795,-9.8,-18,24.8,5.199999999999999
798,846,820,802,-12.0,-22,27.0,3.0
808,854,829,810,-12.2,-22,27.2,2.8000000000000007
820,866,841,821,-13.3,-21,28.3,1.6999999999999993
827,874,846,827,-14.8,-20,29.8,0.1999999999999993
836,885,851,831,-14.0,-17,29.0,1.0
846,895,854,834,-10.6,-11,25.6,4.4
858,909,859,837,-7.0,-4,22.0,8.0
869,921,860,841,-5.4,1,20.4,9.6
881,931,864,844,5.3999999999999995,13,9.600000000000001,20.4
891,942,866,847,10.6,22,4.4,25.6
902,954,872,852,16.0,29,0,31.0
908,960,878,858,16.5,30,0,31.5
916,967,886,868,17.9,29,0,32.9
921,972,895,876,19.1,27,0,34.1
924,974,903,883,17.3,22,0,32.3
926,974,914,892,16.5,17,0,31.5
926,974,921,899,10.8,8,4.199999999999999,25.8
926,974,930,907,6.200000000000001,-1,8.799999999999999,21.200000000000003
928,974,937,917,4.0,-7,11.0,19.0
928,975,947,925,-2.5,-15,17.5,12.5
931,980,960,936,-11.0,-25,26.0,4.0
935,985,969,944,-17.3,-33,32.3,0
943,994,982,957,-21.0,-37,36.0,0
950,1002,990,964,-26.0,-40,40,0
959,1012,994,970,-26.3,-38,40,0
966,1020,997,972,-25.6,-33,40,0
977,1032,1002,978,-27.0,-29,40,0
