Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
0,0,0,0,0.0,0,15.0,15.0
3,4,3,3,1.0001,1,13.9999,16.0001
10,14,10,11,-0.4999,0,15.4999,14.5001
17,19,17,17,-1.0,-1,16.0,14.0
25,29,25,24,0.5,0,14.5,15.5
33,38,33,34,1.0001,1,13.9999,16.0001
40,44,38,40,-0.4999,0,15.4999,14.5001
52,56,52,51,1.0002,1,13.9998,16.0002
66,68,65,62,0.5003,1,14.4997,15.5003
74,78,72,70,0.5004,1,14.499600000000001,15.500399999999999
77,83,77,74,0.5005,1,14.4995,15.5005
86,92,87,81,-0.4995,0,15.4995,14.5005
93,100,94,91,-0.9996,-1,15.999600000000001,14.000399999999999
100,108,100,98,-0.4997,-1,15.4997,14.5003
110,117,109,105,0.5003,0,14.4997,15.5003
119,126,116,111,2.0004999999999997,2,12.999500000000001,17.0005
126,135,125,118,2.0008,3,12.9992,17.000799999999998
130,143,134,126,-2.4993,-1,17.499299999999998,12.5007
137,152,142,133,-4.4998000000000005,-5,19.4998,10.5002
146,159,148,139,-2.5003,-5,17.5003,12.4997
155,169,155,147,2.4997,0,12.5003,17.4997
161,177,161,153,0.9998,1,14.0002,15.9998
170,186,169,159,-0.5002,0,15.5002,14.4998
180,197,178,167,0.9999,1,14.0001,15.9999
189,205,187,175,1.5001,2,13.4999,16.5001
198,215,196,185,2.0004,3,12.999600000000001,17.0004
206,223,203,191,0.5005999999999999,2,14.4994,15.5006
214,233,214,199,0.0007000000000000339,1,14.9993,15.0007
223,242,221,207,-0.4993,0,15.4993,14.5007
227,247,225,211,2.0008999999999997,2,12.9991,17.0009
238,256,234,219,0.0010000000000000009,1,14.999,15.001
249,266,244,230,2.5013,3,12.4987,17.5013
257,274,252,237,3.5018,5,11.4982,18.5018
269,288,264,253,1.5022000000000002,4,13.4978,16.502200000000002
278,296,273,262,3.0027,5,11.9973,18.0027
288,305,283,273,3.5033,6,11.4967,18.5033
298,316,296,287,0.0036000000000000476,3,14.9964,15.0036
308,326,304,297,1.5039,3,13.4961,16.5039
318,335,313,305,2.5043,4,12.4957,17.5043
325,343,323,316,2.0047,4,12.9953,17.0047
336,354,335,325,0.004899999999999904,2,14.9951,15.0049
345,364,344,332,0.0050000000000000044,1,14.995,15.005
355,375,356,344,0.5051,1,14.4949,15.5051
363,386,367,352,-1.495,-1,16.495,13.504999999999999
374,397,378,362,-4.4955,-5,19.4955,10.5045
385,409,387,372,-1.4959,-4,16.4959,13.5041
394,419,396,383,1.004,-1,13.996,16.004
400,427,405,389,-3.4964,-4,18.4964,11.5036
408,436,413,398,-2.9969,-5,17.9969,12.0031
415,445,421,405,-2.4974,-5,17.4974,12.502600000000001
428,459,430,415,-2.4979,-5,17.4979,12.5021
435,466,435,419,1.502,-1,13.498,16.502
446,478,445,428,0.502,0,14.498,15.502
454,489,452,436,1.0021,1,13.9979,16.0021
469,501,461,447,3.5025,4,11.4975,18.5025
478,508,468,453,7.0034,9,7.9966,22.0034
491,522,481,465,5.5044,10,9.4956,20.5044
498,529,492,474,3.0052000000000003,8,11.9948,18.005200000000002
509,539,503,482,2.0058,6,12.9942,17.0058
516,545,512,489,2.0063,5,12.9937,17.0063
522,551,519,496,0.5065999999999999,3,14.4934,15.5066
530,558,529,505,0.5067999999999999,2,14.4932,15.5068
535,565,535,512,-0.9932,0,15.9932,14.0068
540,570,540,517,0.0068000000000000005,0,14.9932,15.0068
549,577,549,524,1.0069,1,13.9931,16.0069
554,582,555,529,-0.4931,0,15.4931,14.5069
561,591,562,535,-1.9933,-2,16.9933,13.0067
569,599,570,544,-0.9935,-2,15.993500000000001,14.006499999999999
574,604,576,549,0.006400000000000017,-1,14.9936,15.0064
583,614,585,559,-1.4938,-2,16.4938,13.5062
590,619,592,565,-0.994,-2,15.994,14.006
600,627,601,574,-0.9942,-2,15.9942,14.0058
607,634,609,582,0.005699999999999983,-1,14.9943,15.0057
613,640,614,588,-0.4944,-1,15.4944,14.5056
619,645,620,592,-1.4946000000000002,-2,16.4946,13.5054
628,654,629,602,1.0054,0,13.9946,16.0054
637,663,636,609,0.0054,0,14.9946,15.0054
646,670,643,616,2.0056000000000003,2,12.994399999999999,17.0056
660,683,656,629,2.0059,3,12.9941,17.0059
664,687,661,631,0.5061,2,14.4939,15.5061
670,695,670,640,0.006199999999999983,1,14.9938,15.0062
678,705,680,647,-1.4939,-1,16.4939,13.5061
683,711,685,653,-0.494,-1,15.494,14.506
690,719,692,661,-1.4942,-2,16.4942,13.5058
696,725,699,668,-0.9944,-2,15.9944,14.0056
705,735,707,674,-1.9947,-3,16.9947,13.0053
715,745,718,682,-1.495,-3,16.495,13.504999999999999
725,755,727,693,-1.4953,-3,16.4953,13.5047
732,763,732,698,0.5045999999999999,-1,14.4954,15.5046
740,772,740,705,-0.4955,-1,15.4955,14.5045
750,784,749,716,-0.4956,-1,15.4956,14.5044
758,795,757,726,1.5045,1,13.4955,16.5045
765,803,763,731,0.5046,1,14.4954,15.5046
775,811,772,737,2.5049,3,12.4951,17.5049
784,820,782,746,0.5051000000000001,2,14.4949,15.5051
791,826,788,751,2.0054,3,12.9946,17.0054
802,838,797,760,2.5058,4,12.4942,17.5058
808,843,802,765,3.0063,5,11.9937,18.0063
815,850,810,773,3.5069,6,11.4931,18.5069
821,856,816,779,2.0074,5,12.9926,17.0074
828,862,827,788,0.5077,3,14.4923,15.5077
833,867,833,793,-0.49219999999999997,1,15.4922,14.5078
839,873,840,799,-0.4922,0,15.4922,14.5078
844,879,846,803,-1.9924,-2,16.9924,13.0076
848,884,852,809,-2.9928,-4,17.9928,12.007200000000001
853,888,856,813,-1.9932,-4,16.9932,13.0068
859,894,861,819,-0.9935,-3,15.993500000000001,14.006499999999999
865,902,867,824,-1.4938,-3,16.4938,13.5062
871,908,874,828,-0.494,-2,15.494,14.506
877,916,880,834,-0.9942,-2,15.9942,14.0058
883,925,885,840,-0.9944,-2,15.9944,14.0056
890,932,891,845,0.005500000000000005,-1,14.9945,15.0055
896,938,899,851,-2.4947999999999997,-3,17.494799999999998,12.5052
904,944,906,856,-1.4951,-3,16.4951,13.5049
910,951,911,863,0.5048,-1,14.4952,15.5048
918,958,918,870,-1.4954,-2,16.4954,13.5046
925,968,926,878,0.004500000000000004,-1,14.9955,15.0045
935,978,934,885,1.5046,1,13.4954,16.5046
944,987,942,895,0.5047,1,14.4953,15.5047
954,994,951,904,0.5048,1,14.4952,15.5048
963,1003,959,914,3.5052,4,11.4948,18.5052
967,1008,965,919,2.0056,4,12.9944,17.0056
978,1020,975,928,1.0059,3,13.9941,16.0059
986,1028,984,939,-0.494,1,15.494,14.506
994,1036,995,951,-0.494,0,15.494,14.506
1002,1042,1003,961,-2.9943,-3,17.9943,12.005700000000001
