Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
4,3,2,3,0.0,0,15.0,15.0
8,9,6,8,2.6002,2,12.399799999999999,17.6002
18,21,16,19,2.9005000000000005,3,12.099499999999999,17.9005
28,33,29,31,1.1007,2,13.8993,16.1007
36,40,41,40,-4.8996,-3,19.8996,10.1004
42,47,50,48,-6.300200000000001,-6,21.3002,8.6998
46,51,54,52,-8.7011,-9,23.7011,6.2989
53,60,60,60,-4.601800000000001,-7,19.6018,10.3982
62,67,66,66,-4.3024000000000004,-6,19.3024,10.6976
72,77,71,74,1.6975,-1,13.3025,16.6975
84,85,80,83,3.0977,2,11.9023,18.0977
94,98,90,92,4.1981,4,10.8019,19.1981
100,105,96,97,3.1985,4,11.8015,18.1985
108,114,105,106,1.8988000000000005,3,13.101199999999999,16.8988
120,125,117,119,1.0990000000000002,2,13.901,16.099
127,132,125,126,1.5992000000000002,2,13.4008,16.5992
133,139,134,133,0.2993,1,14.7007,15.2993
141,148,144,143,-4.401,-3,19.401,10.599
154,160,157,155,-3.7014,-4,18.7014,11.2986
161,170,164,163,-1.9017000000000004,-3,16.9017,13.0983
168,179,172,170,-3.7021,-4,18.7021,11.2979
173,189,179,178,-4.5026,-5,19.5026,10.497399999999999
181,198,189,188,-7.9034,-8,22.9034,7.0966
189,208,196,196,-5.104100000000001,-7,20.104100000000003,9.8959
199,218,205,206,-4.3047,-6,19.3047,10.6953
212,232,217,214,-3.5052000000000003,-5,18.505200000000002,11.4948
219,240,223,220,-2.7056,-4,17.7056,12.2944
231,253,230,229,0.6942999999999999,-1,14.3057,15.6943
240,264,237,236,4.3946000000000005,3,10.6054,19.3946
248,272,244,245,2.3949000000000003,3,12.6051,17.3949
255,280,251,252,4.9954,5,10.0046,19.9954
263,288,259,258,1.3957000000000002,3,13.6043,16.3957
270,297,268,267,3.6961000000000004,4,11.303899999999999,18.6961
277,306,275,275,1.8964000000000003,3,13.1036,16.8964
286,316,285,285,-0.2034999999999999,1,15.2035,14.7965
298,330,299,296,-1.8036,-1,16.8036,13.1964
309,341,311,306,-2.1038,-2,17.1038,12.8962
319,349,321,317,-2.9041000000000006,-3,17.9041,12.0959
325,356,328,326,-2.4044000000000003,-3,17.4044,12.5956
332,366,337,335,-3.7048,-4,18.7048,11.2952
338,373,345,341,-5.805400000000001,-6,20.8054,9.1946
349,382,356,349,-6.1061000000000005,-7,21.1061,8.893899999999999
359,391,364,355,-4.306700000000001,-6,19.3067,10.693299999999999
366,398,371,361,-4.807300000000001,-6,19.8073,10.192699999999999
376,407,376,366,0.39249999999999985,-2,14.6075,15.3925
386,416,383,373,4.8928,3,10.107199999999999,19.8928
394,425,388,379,4.9933,5,10.0067,19.993299999999998
402,435,395,387,6.594,7,8.405999999999999,21.594
412,446,406,397,4.294600000000001,6,10.7054,19.294600000000003
421,456,414,405,4.7952,6,10.204799999999999,19.7952
429,463,425,415,4.795800000000001,6,10.2042,19.7958
435,472,432,422,0.8961000000000006,3,14.1039,15.8961
442,480,443,434,-1.5039,0,16.5039,13.4961
450,488,454,444,-3.9042000000000003,-3,18.9042,11.0958
458,495,463,454,-5.0047,-5,20.0047,9.9953
467,504,472,464,-6.6054,-7,21.6054,8.3946
478,516,484,471,-3.0058999999999996,-5,18.0059,11.9941
482,522,490,475,-6.6066,-7,21.6066,8.3934
490,530,499,482,-9.5076,-10,24.5076,5.4924
500,542,509,492,-6.7085,-9,21.7085,8.2915
514,557,519,504,-3.309100000000001,-6,18.3091,11.6909
523,567,527,512,-2.2095000000000002,-4,17.2095,12.7905
532,573,536,518,-1.9098000000000002,-3,16.9098,13.0902
539,581,542,524,-3.7102000000000004,-4,18.7102,11.2898
549,588,552,533,-1.9105000000000003,-3,16.9105,13.0895
557,598,561,541,-1.1107,-2,16.1107,13.8893
567,608,567,547,-0.3108000000000001,-1,15.3108,14.6892
578,617,577,557,0.4892,0,14.5108,15.4892
587,626,586,564,1.2893,1,13.7107,16.2893
596,638,594,571,0.7894,1,14.2106,15.7894
606,649,603,584,3.3897000000000004,3,11.610299999999999,18.3897
615,658,612,592,2.3900000000000006,3,12.61,17.39
621,665,618,599,2.3903000000000003,3,12.6097,17.3903
629,673,626,608,2.3906000000000005,3,12.609399999999999,17.3906
637,684,634,618,2.3909000000000002,3,12.6091,17.390900000000002
643,689,640,622,2.3912000000000004,3,12.608799999999999,17.3912
649,695,647,628,2.3915,3,12.6085,17.3915
653,701,653,635,-1.5085,0,16.5085,13.4915
662,708,662,643,-1.3086000000000002,-1,16.3086,13.6914
670,715,668,651,1.7915,1,13.2085,16.7915
674,722,674,655,-0.5085,0,15.5085,14.4915
681,730,682,665,-1.3086000000000002,-1,16.3086,13.6914
691,736,689,671,0.4914,0,14.5086,15.4914
697,744,697,683,1.2915,1,13.7085,16.2915
703,752,703,690,-1.8086000000000002,-1,16.8086,13.1914
711,761,711,698,0.4914,0,14.5086,15.4914
719,770,720,704,-1.3087,-1,16.3087,13.6913
725,776,727,712,-0.8088000000000001,-1,15.8088,14.1912
732,783,734,717,-2.109,-2,17.109,12.891
741,793,743,726,-1.6092000000000002,-2,16.6092,13.3908
750,801,750,735,-0.3093,-1,15.3093,14.6907
756,807,755,740,0.4907,0,14.5093,15.4907
766,817,765,750,-0.009300000000000001,0,15.0093,14.9907
775,828,774,758,-0.009300000000000001,0,15.0093,14.9907
784,837,781,765,1.2908,1,13.7092,16.2908
790,843,786,772,3.3911000000000002,3,11.6089,18.3911
798,851,793,778,4.9916,5,10.0084,19.9916
808,862,803,789,5.292200000000001,6,9.707799999999999,20.2922
815,867,809,797,2.1926,4,12.8074,17.1926
821,877,819,808,3.193,4,11.807,18.193
828,884,826,815,1.8933000000000004,3,13.1067,16.8933
835,889,833,823,-1.5067,0,16.5067,13.4933
845,899,844,833,1.2934,1,13.7066,16.2934
853,907,852,842,-0.5066,0,15.5066,14.4934
863,917,861,851,1.2935,1,13.7065,16.2935
870,927,872,861,0.7936000000000001,1,14.2064,15.7936
879,935,880,868,-3.1066000000000003,-2,18.1066,11.8934
886,945,890,878,-2.9069000000000003,-3,17.9069,12.0931
894,949,895,882,0.19299999999999995,-1,14.807,15.193
903,959,903,889,-0.8071,-1,15.8071,14.1929
912,969,913,899,0.4929,0,14.5071,15.4929
917,976,920,906,-2.6073000000000004,-2,17.607300000000002,12.3927
927,985,930,914,-4.2077,-4,19.2077,10.792300000000001
931,989,936,918,-3.2081000000000004,-4,18.2081,11.7919
940,997,943,924,-1.9084000000000003,-3,16.9084,13.0916
946,1004,950,929,-1.1086,-2,16.1086,13.8914
953,1012,958,937,-5.5091,-5,20.5091,9.4909
963,1023,966,946,-2.7095000000000002,-4,17.7095,12.2905
971,1030,972,952,-0.6097000000000001,-2,15.6097,14.3903
983,1041,982,963,0.9903,0,14.0097,15.9903
991,1050,992,972,-1.3098,-1,16.3098,13.6902
1003,1062,1003,984,-2.1100000000000003,-2,17.11,12.89
