Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
1,2,1,0,0.0,0,15.0,15.0
1,2,1,0,0.0,0,15.0,15.0
1,2,1,0,0.0,0,15.0,15.0
4,4,2,1,0.0,0,15.0,15.0
8,8,4,3,3.018,3,11.982,18.018
13,12,8,7,3.548,5,11.452,18.548000000000002
20,20,15,16,2.578,5,12.422,17.578
26,28,23,25,0.5960000000000001,3,14.404,15.596
33,34,32,34,-1.404,0,16.404,13.596
39,40,39,41,0.096,0,14.904,15.096
47,46,48,49,-0.91,-1,15.91,14.09
55,54,56,57,-2.428,-3,17.428,12.572
66,64,71,70,-1.446,-3,16.446,13.554
72,72,77,78,-4.482,-6,19.482,10.518
86,85,89,87,-1.0059999999999998,-4,16.006,13.994
95,93,96,94,-1.024,-3,16.024,13.975999999999999
103,101,104,100,1.476,0,13.524000000000001,16.476
109,108,109,105,-0.024,0,15.024,14.976
121,117,119,114,-0.024,0,15.024,14.976
129,129,126,121,1.988,2,13.012,16.988
135,135,132,127,1.0,2,14.0,16.0
144,144,141,135,0.006000000000000005,1,14.994,15.006
153,154,151,144,3.53,4,11.47,18.53
164,166,161,153,1.048,3,13.952,16.048000000000002
172,175,169,161,2.572,4,12.428,17.572
182,186,180,172,1.09,3,13.91,16.09
189,194,188,181,0.6020000000000001,2,14.398,15.602
198,204,196,188,1.114,2,13.886,16.114
203,210,204,194,-0.886,0,15.886,14.114
215,220,215,204,-1.8980000000000001,-2,16.898,13.102
223,231,225,214,0.09599999999999997,-1,14.904,15.096
230,240,231,222,-0.41000000000000003,-1,15.41,14.59
238,246,238,227,-0.416,-1,15.416,14.584
244,253,246,233,0.584,0,14.416,15.584
253,262,253,239,2.096,2,12.904,17.096
265,276,266,253,-0.904,0,15.904,14.096
271,282,273,260,-0.91,-1,15.91,14.09
280,289,280,266,-1.4220000000000002,-2,16.422,13.578
286,294,285,271,1.078,0,13.922,16.078
294,302,292,278,2.09,2,12.91,17.09
304,310,299,286,3.114,4,11.886,18.114
313,318,307,294,3.144,5,11.856,18.144
320,325,317,300,0.6619999999999999,3,14.338000000000001,15.661999999999999
327,331,326,309,-0.33199999999999996,1,15.332,14.668
333,338,334,317,-0.33199999999999996,0,15.332,14.668
342,350,347,329,-0.838,-1,15.838,14.162
351,359,356,341,-4.368,-5,19.368000000000002,10.632
358,368,365,349,-2.398,-5,17.398,12.602
363,374,370,354,-4.4399999999999995,-7,19.439999999999998,10.56
372,383,378,360,-2.476,-6,17.476,12.524000000000001
382,392,386,369,-1.0,-4,16.0,14.0
391,401,393,376,-1.018,-3,16.018,13.982
400,411,401,383,-1.536,-3,16.536,13.464
413,426,412,394,3.476,2,11.524000000000001,18.476
423,436,420,403,0.988,2,14.012,15.988
438,450,431,412,4.018,5,10.982,19.018
447,458,438,418,4.5600000000000005,7,10.44,19.560000000000002
458,469,449,429,5.614,9,9.386,20.614
466,476,458,437,4.668,9,10.332,19.668
472,485,467,446,1.7040000000000002,6,13.296,16.704
480,492,478,456,0.22199999999999998,3,14.778,15.222
489,500,491,467,-1.278,0,16.278,13.722
493,504,496,471,-1.79,-2,16.79,13.21
499,512,505,480,-1.808,-3,16.808,13.192
503,517,511,485,-5.35,-7,20.35,9.65
510,526,520,493,-5.404,-9,20.404,9.596
517,532,526,499,-5.464,-10,20.464,9.536
528,543,534,507,-4.018,-9,19.018,10.982
540,552,540,515,-0.548,-5,15.548,14.452
549,561,546,521,4.464,2,10.536,19.464
555,569,551,527,2.988,4,12.012,17.988
562,578,557,534,4.024,6,10.975999999999999,19.024
569,584,565,539,2.054,5,12.946,17.054
577,591,574,549,1.5779999999999998,4,13.422,16.578
584,599,581,557,1.096,3,13.904,16.096
594,609,592,567,1.614,3,13.386,16.614
602,616,599,574,1.6320000000000001,3,13.368,16.632
608,621,608,580,-0.362,1,15.362,14.638
613,627,615,588,-1.3679999999999999,-1,16.368,13.632
619,637,622,598,-2.386,-3,17.386,12.614
628,645,632,608,-3.416,-5,18.416,11.584
635,654,639,617,-0.43399999999999994,-3,15.434,14.566
644,663,647,626,-2.458,-4,17.458,12.542
652,671,655,633,-0.976,-3,15.975999999999999,14.024000000000001
656,675,659,636,-1.494,-3,16.494,13.506
665,684,667,644,-2.518,-4,17.518,12.482
672,692,675,654,-0.030000000000000027,-2,15.03,14.97
679,701,682,660,-2.048,-3,17.048000000000002,12.952
686,709,689,668,-0.56,-2,15.56,14.44
695,718,696,676,-1.072,-2,16.072,13.928
705,728,706,686,-0.07799999999999996,-1,15.078,14.922
714,736,714,694,-0.584,-1,15.584,14.416
720,744,719,702,0.416,0,14.584,15.416
725,750,725,707,0.9219999999999999,1,14.078,15.922
731,757,732,714,-1.584,-1,16.584,13.416
739,766,741,722,-1.596,-2,16.596,13.404
748,774,750,729,-1.108,-2,16.108,13.892
753,779,754,734,0.892,0,14.108,15.892
761,788,763,745,-1.1139999999999999,-1,16.114,13.886
768,795,771,753,-1.626,-2,16.626,13.374
778,807,783,764,-3.15,-4,18.15,11.85
785,813,789,772,-3.18,-5,18.18,11.82
797,824,799,782,-0.698,-3,15.698,14.302
806,836,809,791,-1.716,-3,16.716,13.284
814,846,815,797,1.284,0,13.716,16.284
824,858,823,804,-0.216,0,15.216,14.784
831,863,827,808,1.796,2,13.204,16.796
841,873,835,815,4.832,6,10.168,19.832
846,879,839,819,4.88,8,10.120000000000001,19.88
856,888,847,828,2.922,7,12.078,17.922
865,898,855,836,5.476,9,9.524000000000001,20.476
872,904,861,843,6.542,11,8.458,21.542
878,911,871,852,5.608,11,9.392,20.608
884,918,879,861,1.65,7,13.35,16.65
894,927,891,874,1.6800000000000002,5,13.32,16.68
900,932,898,882,0.698,3,14.302,15.698
907,940,904,889,0.71,2,14.29,15.71
912,945,909,894,3.234,4,11.766,18.234
921,953,919,905,0.246,2,14.754,15.246
927,959,926,911,1.258,2,13.742,16.258
931,963,933,920,-1.748,-1,16.748,13.252
935,968,940,925,-4.2780000000000005,-5,19.278,10.722
942,974,950,935,-4.32,-7,19.32,10.68
949,981,958,943,-4.368,-8,19.368000000000002,10.632
957,990,964,950,-3.916,-8,18.916,11.084
963,997,973,955,-2.958,-7,17.958,12.042
972,1005,979,965,-4.506,-8,19.506,10.494
979,1012,985,971,-3.048,-7,18.048000000000002,11.952
986,1021,992,979,-2.584,-6,17.584,12.416
994,1028,997,985,-0.10200000000000009,-3,15.102,14.898
1002,1038,1004,990,-0.6140000000000001,-2,15.614,14.386
