Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
0,0,0,0,0.0,0,15.0,15.0
2,0,1,1,1.0008,1,13.9992,16.000799999999998
5,3,4,4,0.5016,1,14.4984,15.5016
8,6,7,8,0.5024,1,14.4976,15.5024
13,11,13,15,-0.4976,0,15.4976,14.5024
22,20,24,24,0.0024000000000000002,0,14.9976,15.0024
30,30,34,34,-3.0,-3,18.0,12.0
36,39,41,43,-3.504,-5,18.504,11.496
43,48,48,51,-2.508,-5,17.508,12.492
51,57,54,58,-1.5112,-4,16.5112,13.4888
61,67,62,67,-0.012799999999999923,-2,15.0128,14.9872
68,76,70,76,0.9872,0,14.0128,15.9872
76,84,79,85,-2.0144,-2,17.014400000000002,12.9856
82,91,86,92,-2.0168,-3,17.0168,12.9832
94,103,97,103,-1.5192,-3,16.5192,13.4808
105,115,109,114,-1.5216,-3,16.5216,13.4784
112,125,116,120,-2.5248,-4,17.5248,12.475200000000001
119,133,124,129,-4.0296,-6,19.029600000000002,10.9704
131,145,136,140,-1.0328,-4,16.0328,13.9672
140,156,147,152,-4.037599999999999,-6,19.037599999999998,10.9624
149,165,156,162,-5.044,-8,20.044,9.956
157,175,167,171,-5.0512,-9,20.0512,9.9488
163,183,176,179,-7.5608,-12,22.5608,7.4392
176,193,185,188,-6.0704,-12,21.0704,8.9296
187,205,196,197,-2.0768000000000004,-8,17.0768,12.9232
193,213,202,203,-5.084,-9,20.084,9.916
205,224,211,211,-2.5896,-7,17.5896,12.4104
216,236,218,219,0.4079999999999999,-3,14.592,15.408
225,245,224,226,0.4072,-1,14.5928,15.4072
234,253,230,232,2.4088000000000003,2,12.5912,17.4088
243,261,235,239,4.913600000000001,6,10.0864,19.913600000000002
249,267,240,243,4.92,8,10.08,19.92
255,274,248,250,2.9256,7,12.0744,17.9256
262,280,254,255,2.4304,6,12.5696,17.4304
269,287,261,263,5.9376,9,9.0624,20.9376
280,295,274,274,2.4432,7,12.556799999999999,17.4432
285,301,281,282,0.4463999999999999,4,14.5536,15.4464
292,309,289,290,0.9488000000000001,3,14.0512,15.9488
296,313,293,296,1.4512,3,13.5488,16.4512
302,319,300,303,0.4528,2,14.5472,15.4528
309,326,307,311,0.9544,2,14.0456,15.9544
315,332,315,317,-0.044800000000000006,1,15.0448,14.9552
323,340,322,325,-0.5448,0,15.5448,14.4552
330,347,330,333,0.956,1,14.044,15.956
337,356,338,339,-1.5448,-1,16.5448,13.4552
344,364,347,349,-2.5472,-3,17.5472,12.4528
351,375,356,359,-2.5504,-4,17.5504,12.4496
361,383,365,368,-3.0544000000000002,-5,18.0544,11.945599999999999
368,392,373,375,-2.5584,-5,17.5584,12.441600000000001
376,400,381,384,-1.5615999999999999,-4,16.5616,13.4384
384,407,389,393,-3.0656,-5,18.0656,11.9344
396,418,401,405,-2.5696,-5,17.5696,12.4304
405,429,409,414,-2.5736,-5,17.5736,12.426400000000001
416,440,422,424,-3.5784,-6,18.5784,11.4216
424,448,430,433,-3.0832,-6,18.0832,11.9168
433,457,438,441,-2.0872,-5,17.0872,12.9128
439,464,445,448,-2.5912,-5,17.5912,12.4088
450,475,456,459,-3.596,-6,18.596,11.404
457,484,464,466,-4.1015999999999995,-7,19.101599999999998,10.8984
467,495,473,475,-3.6072,-7,18.6072,11.3928
475,506,480,482,-2.612,-6,17.612000000000002,12.388
482,516,486,489,-1.1152000000000002,-4,16.1152,13.8848
492,524,492,496,-1.1176,-3,16.1176,13.8824
499,534,500,503,0.38159999999999994,-1,14.6184,15.3816
510,544,508,512,0.3816,0,14.6184,15.3816
518,551,515,521,1.8832,2,13.1168,16.8832
525,561,524,530,0.8848,2,14.1152,15.8848
533,569,533,537,-0.1144,1,15.1144,14.8856
542,577,541,547,-0.6144000000000001,0,15.6144,14.3856
550,587,551,557,0.8864,1,14.1136,15.8864
559,594,559,565,-1.6144,-1,16.6144,13.3856
570,607,571,576,0.3856,0,14.6144,15.3856
575,613,576,581,-2.116,-2,17.116,12.884
582,622,586,588,-2.1184000000000003,-3,17.1184,12.881599999999999
586,627,590,591,-2.6216,-4,17.6216,12.3784
595,637,598,598,-3.1256,-5,18.1256,11.8744
604,646,605,605,-1.6288,-4,16.6288,13.3712
612,653,613,611,-0.13040000000000007,-2,15.1304,14.8696
618,661,620,617,-0.13119999999999998,-1,15.1312,14.8688
625,668,626,623,-1.6328,-2,16.6328,13.3672
631,675,632,629,-1.1344,-2,16.1344,13.8656
635,681,637,633,-0.1352,-1,15.1352,14.8648
646,691,647,643,0.3648,0,14.6352,15.3648
654,698,652,648,-0.13520000000000001,0,15.1352,14.8648
662,708,662,654,1.8664,2,13.1336,16.8664
670,715,670,660,-1.1336,0,16.1336,13.8664
675,720,675,665,-0.1336,0,15.1336,14.8664
678,725,680,669,-2.1352,-2,17.1352,12.864799999999999
685,730,685,675,-1.1368,-2,16.1368,13.863199999999999
690,735,691,680,0.8632,0,14.136800000000001,15.863199999999999
694,740,695,684,-0.1368,0,15.1368,14.8632
701,746,702,690,-0.1368,0,15.1368,14.8632
707,753,708,697,-2.1384,-2,17.1384,12.8616
712,758,714,703,-1.1400000000000001,-2,16.14,13.86
721,769,726,715,-3.1432,-4,18.1432,11.8568
730,779,736,726,-4.148,-6,19.148,10.852
738,786,744,733,-3.1528,-6,18.1528,11.8472
748,795,750,740,-1.1560000000000001,-4,16.156,13.844
755,803,756,748,0.8432,-1,14.1568,15.8432
762,812,763,753,-0.6576,-1,15.6576,14.3424
768,818,769,759,-0.6584,-1,15.6584,14.3416
776,825,775,766,-0.6592,-1,15.6592,14.3408
783,833,783,775,1.3416000000000001,1,13.6584,16.3416
786,837,786,778,-0.6584,0,15.6584,14.3416
792,846,793,786,-1.1592,-1,16.1592,13.8408
798,852,800,792,-0.66,-1,15.66,14.34
805,863,808,800,-2.6624,-3,17.662399999999998,12.3376
810,869,813,805,-1.6648,-3,16.6648,13.3352
816,876,819,811,-1.6672,-3,16.6672,13.3328
824,884,826,819,-0.6688000000000001,-2,15.668800000000001,14.331199999999999
830,890,831,823,-1.1703999999999999,-2,16.1704,13.8296
837,900,840,833,-1.172,-2,16.172,13.828
844,906,846,841,-2.1744,-3,17.1744,12.8256
852,914,853,848,1.3256000000000001,0,13.6744,16.3256
860,920,859,854,0.8264,1,14.1736,15.8264
867,927,865,862,0.3272,1,14.6728,15.3272
874,938,875,871,0.32799999999999996,1,14.672,15.328
884,949,883,878,-0.672,0,15.672,14.328
893,956,892,886,0.8288,1,14.1712,15.8288
899,965,900,893,-0.6712,0,15.6712,14.3288
905,973,906,901,-1.1720000000000002,-1,16.172,13.828
912,981,913,907,-0.6728000000000001,-1,15.6728,14.3272
918,987,920,915,-0.6736,-1,15.6736,14.3264
929,997,931,925,-1.6752,-2,16.6752,13.3248
937,1005,938,932,-0.17600000000000005,-1,15.176,14.824
946,1015,946,940,0.32399999999999995,0,14.676,15.324
961,1028,957,949,0.8248,1,14.1752,15.8248
971,1038,966,960,3.3280000000000003,4,11.672,18.328
978,1044,973,966,2.832,5,12.168,17.832
988,1054,983,973,2.336,5,12.664,17.336
996,1062,991,982,2.34,5,12.66,17.34
1003,1069,998,988,2.344,5,12.656,17.344
