Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
486,513,490,476,-2.54,-4,17.54,12.46
493,521,495,481,-1.5700000000000003,-3,16.57,13.43
501,530,503,488,-0.08000000000000007,-1,15.08,14.92
511,541,511,497,-0.07999999999999996,0,15.08,14.92
518,551,518,503,-0.58,0,15.58,14.42
528,559,528,513,0.42999999999999994,1,14.57,15.43
539,570,538,523,-0.06000000000000005,1,15.06,14.94
546,577,544,530,-0.050000000000000044,1,15.05,14.95
554,584,550,537,0.97,2,14.03,15.97
562,594,560,548,2.51,4,12.49,17.509999999999998
567,603,566,555,-1.48,1,16.48,13.52
577,612,574,562,0.02999999999999997,1,14.97,15.03
585,620,581,569,3.0700000000000003,4,11.93,18.07
594,628,588,576,1.6099999999999999,4,13.39,16.61
601,635,594,583,5.6899999999999995,8,9.31,20.689999999999998
611,646,603,595,3.77,8,11.23,18.77
617,651,612,603,0.8199999999999998,5,14.18,15.82
622,659,619,611,1.3599999999999999,4,13.64,16.36
628,665,626,619,0.8899999999999999,3,14.11,15.89
639,674,635,629,0.41000000000000003,2,14.59,15.41
649,684,644,641,2.95,4,12.05,17.95
657,695,654,652,3.0,5,12.0,18.0
664,703,663,660,-1.49,1,16.49,13.51
672,710,672,669,0.52,1,14.48,15.52
678,717,678,675,0.53,1,14.47,15.53
683,722,683,679,-0.47,0,15.47,14.53
690,729,692,686,-0.98,-1,15.98,14.02
697,737,700,694,-1.5,-2,16.5,13.5
705,744,708,700,-2.0300000000000002,-3,17.03,12.969999999999999
715,754,716,706,0.45999999999999996,-1,14.54,15.46
720,761,723,712,-0.55,-1,15.55,14.45
724,766,729,716,-2.58,-3,17.58,12.42
732,776,737,724,-2.62,-4,17.62,12.379999999999999
737,781,741,729,-3.17,-5,18.17,11.83
746,789,749,736,-1.71,-4,16.71,13.29
756,800,757,743,0.78,-1,14.22,15.78
762,807,761,747,1.29,1,13.71,16.29
773,819,773,757,0.3,1,14.7,15.3
780,826,779,764,0.31,1,14.69,15.31
788,835,790,775,-0.69,0,15.69,14.31
795,842,798,781,-4.23,-4,19.23,10.77
801,849,805,788,-1.26,-3,16.26,13.74
809,858,813,795,-2.8,-4,17.8,12.2
820,871,823,807,-2.34,-4,17.34,12.66
829,883,832,817,-2.38,-4,17.38,12.620000000000001
839,894,842,828,-0.3999999999999999,-2,15.4,14.6
847,903,849,835,-2.4299999999999997,-3,17.43,12.57
856,913,856,842,0.06000000000000005,-1,14.94,15.06
867,925,865,852,2.08,2,12.92,17.08
876,935,876,861,1.6099999999999999,3,13.39,16.61
885,945,887,871,-1.8900000000000001,0,16.89,13.11
895,954,897,879,-1.4,-1,16.4,13.6
909,967,910,892,-0.91,-1,15.91,14.09
916,976,919,900,-2.94,-3,17.94,12.06
923,983,927,907,-2.98,-4,17.98,12.02
934,995,938,916,-1.5099999999999998,-3,16.509999999999998,13.49
943,1004,946,924,-2.04,-3,17.04,12.96
950,1012,953,932,-3.08,-4,18.08,11.92
960,1023,966,942,-1.6099999999999999,-3,16.61,13.39
966,1029,971,947,-4.16,-5,19.16,10.84
975,1039,978,955,-2.2,-4,17.2,12.8
986,1050,986,963,-0.72,-2,15.72,14.28
989,1056,989,967,0.28,0,14.72,15.28
999,1067,996,974,2.31,3,12.69,17.31
1005,1075,1002,979,1.85,4,13.15,16.85
