Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
503,517,501,491,1.0063,2,13.9937,16.0063
511,526,510,501,0.20650000000000002,2,14.7935,15.2065
518,534,518,508,-0.7935000000000001,0,15.7935,14.2065
527,543,528,516,0.006500000000000001,0,14.9935,15.0065
536,552,536,526,-0.49360000000000004,-1,15.4936,14.5064
543,559,543,533,0.40640000000000004,0,14.5936,15.4064
553,570,553,544,0.0064,0,14.9936,15.0064
564,579,562,552,0.5065000000000001,1,14.4935,15.5065
568,588,567,557,0.1066,1,14.8934,15.1066
576,596,575,564,-0.3934,0,15.3934,14.6066
585,607,585,575,0.5067,1,14.4933,15.5067
595,615,591,583,0.6069,2,14.3931,15.6069
606,626,602,593,1.2073,4,13.7927,16.2073
614,637,613,604,-0.5925,2,15.5925,14.4075
625,648,625,613,-0.2924,1,15.2924,14.7076
630,654,631,620,-0.3924,0,15.3924,14.6076
634,660,636,623,-0.9926,-2,15.9926,14.0074
644,669,644,630,0.3073,-1,14.6927,15.3073
651,676,649,635,0.9074000000000001,1,14.0926,15.9074
654,680,653,639,0.6076,2,14.3924,15.6076
661,689,664,648,-1.2925000000000002,-1,16.2925,13.7075
669,698,671,655,-1.0928,-3,16.0928,13.9072
676,708,680,663,-0.2931,-3,15.2931,14.7069
684,718,690,673,-1.2936,-5,16.2936,13.7064
691,726,697,681,-0.9942000000000001,-6,15.9942,14.0058
703,737,708,692,-0.09469999999999995,-5,15.0947,14.9053
714,745,716,700,-0.4952,-5,15.4952,14.5048
722,754,723,707,1.0046000000000002,-2,13.9954,16.0046
729,763,731,713,-0.19560000000000002,-2,15.1956,14.8044
736,771,739,720,0.3043,-1,14.6957,15.3043
743,778,746,726,-0.5959000000000001,-2,15.5959,14.4041
753,788,756,736,0.30400000000000005,-1,14.696,15.304
759,795,761,743,-0.5962000000000001,-2,15.5962,14.4038
764,802,769,748,-0.6965000000000001,-3,15.6965,14.3035
774,811,778,757,-1.2970000000000002,-5,16.297,13.703
784,820,786,766,0.5026999999999999,-3,14.4973,15.5027
795,832,795,775,1.2027,0,13.7973,16.2027
804,840,802,781,0.5028,1,14.4972,15.5028
811,849,809,788,0.603,2,14.397,15.603
819,857,817,795,-0.2969,1,15.2969,14.7031
825,863,823,800,0.6033000000000001,2,14.3967,15.6033
831,869,829,805,0.20350000000000001,2,14.7965,15.2035
840,877,839,814,-0.7965000000000001,0,15.7965,14.2035
846,883,846,822,0.5036,1,14.4964,15.5036
853,890,852,827,-0.8965000000000001,-1,15.8965,14.1035
861,900,861,837,0.4035,0,14.5965,15.4035
869,908,869,845,-0.49660000000000004,-1,15.4966,14.5034
877,916,876,851,0.40340000000000004,0,14.5966,15.4034
887,926,886,859,1.0036,2,13.9964,16.0036
893,934,892,862,-0.2963,1,15.2963,14.7037
900,941,899,868,0.1038,1,14.8962,15.1038
907,947,905,873,0.1039,1,14.8961,15.1039
916,957,913,881,1.6043000000000003,4,13.3957,16.604300000000002
924,965,921,889,-0.09539999999999998,3,15.0954,14.9046
935,975,931,899,0.30490000000000006,3,14.6951,15.3049
943,983,938,909,0.8053000000000001,4,14.1947,15.8053
952,990,946,917,0.9058,5,14.0942,15.9058
962,1001,957,928,0.5063,5,14.4937,15.5063
972,1010,965,937,1.0069000000000001,6,13.9931,16.0069
985,1020,974,947,1.6077000000000001,8,13.3923,16.6077
994,1032,987,959,1.8087,10,13.1913,16.8087
1003,1042,994,967,0.009499999999999953,8,14.9905,15.0095
