Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
893,926,887,866,0.4531,5,14.5469,15.4531
901,935,895,874,1.5537,6,13.4463,16.5537
912,945,903,884,2.7545,8,12.2455,17.7545
918,951,909,890,1.8554,9,13.1446,16.8554
925,956,916,897,-0.2437999999999999,8,15.2438,14.7562
933,964,926,906,-0.34309999999999996,7,15.3431,14.6569
942,974,935,914,-1.5426,5,16.5426,13.4574
951,985,945,922,4.8583,9,10.1417,19.8583
964,999,957,935,-1.341,7,16.341,13.659
975,1009,967,943,0.6597000000000001,7,14.3403,15.6597
982,1017,975,953,0.6604000000000001,7,14.3396,15.6604
991,1025,985,965,0.6611,7,14.3389,15.6611
1001,1035,998,975,-3.7386,3,18.738599999999998,11.2614
