Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
908,999,909,899,0.06970000000000001,-1,14.9303,15.0697
916,1007,916,908,-0.13040000000000002,-1,15.1304,14.8696
922,1013,922,913,-0.1305,-1,15.1305,14.8695
932,1023,931,922,0.7697,2,14.2303,15.7697
939,1032,939,930,-0.1302,1,15.1302,14.8698
950,1042,947,938,0.6701000000000001,3,14.3299,15.6701
957,1051,955,946,-0.029700000000000004,2,15.0297,14.9703
965,1059,963,954,0.1705,2,14.8295,15.1705
974,1069,973,964,0.17070000000000002,2,14.8293,15.1707
981,1077,981,972,-0.1292,1,15.1292,14.8708
988,1084,989,979,0.0709,1,14.9291,15.0709
996,1092,996,987,-0.5292,-1,15.5292,14.4708
1004,1100,1004,996,0.1708,0,14.8292,15.1708
